baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol	entrez	ENSEMBL
ENSG00000163453	1520.57360365827	0.017346236024048	0.0962239465205899	0.180269430337035	0.856941053550173	0.934573344115694	IGFBP7	3490	ENSG00000163453
ENSG00000163462	133.944843864113	0.0482598000280311	0.191309240888862	0.252260684344395	0.800839574948918	0.906272044746374	TRIM46	80128	ENSG00000163462
ENSG00000163463	44.8465858321599	0.0484481479710252	0.280809331974566	0.172530405703943	0.863020559456173	0.936693709793709	KRTCAP2	200185	ENSG00000163463
ENSG00000163466	4462.9134167535	0.110214301588595	0.0855780217363997	1.28788092260511	0.197787417290467	0.407578452077494	ARPC2	10109	ENSG00000163466
ENSG00000163468	2918.53604163833	0.121629649947647	0.0849080280604397	1.43248704187392	0.152004483961969	0.343316346287758	CCT3	7203	ENSG00000163468
ENSG00000163472	155.309982235627	-0.245168561709933	0.172023189806092	-1.42520646190954	0.154097528980083	0.345910674324179	TMEM79	84283	ENSG00000163472
ENSG00000163479	2915.11479793204	-0.16799263624593	0.0786575869466584	-2.13574612147528	0.0327001128666923	0.110552325805206	SSR2	6746	ENSG00000163479
ENSG00000163481	297.189099889058	0.0643492335722974	0.126480949594603	0.508766211659146	0.610916105649394	0.794869681713727	RNF25	64320	ENSG00000163481
ENSG00000163482	704.371463774748	-0.248918428049467	0.0991028142909583	-2.5117190649971	0.0120144691082013	0.0503478786995338	STK36	27148	ENSG00000163482
ENSG00000163485	45.845618708802	-1.58299273604671	0.383435450594125	-4.12844647930675	3.65222424595377e-05	0.000338573184674713	ADORA1	134	ENSG00000163485
ENSG00000163486	1912.46943257813	-0.197641785772994	0.091763423989411	-2.15381877855605	0.031254386459832	0.106967050279524	NA	NA	ENSG00000163486
ENSG00000163491	160.537585927715	-2.49808957045336	0.225795353486848	-11.0635118565399	1.8856680025985e-28	2.31869819033808e-26	NEK10	152110	ENSG00000163491
ENSG00000163507	116.633894780926	-0.123889208491562	0.175860784923124	-0.704473191938264	0.481138139244029	0.697674618184464	CIP2A	57650	ENSG00000163507
ENSG00000163510	501.040486303777	-0.239418206539987	0.10675879037101	-2.24260883537513	0.0249220499946397	0.0897746580158447	CWC22	57703	ENSG00000163510
ENSG00000163512	920.067410135201	-0.0416268549943744	0.100121599584909	-0.41576298388114	0.677583447789434	0.837613029850288	AZI2	64343	ENSG00000163512
ENSG00000163513	13233.2015668902	1.45661575244854	0.116317824855724	12.5227217260576	5.60786093099654e-36	9.37275009001024e-34	TGFBR2	7048	ENSG00000163513
ENSG00000163516	595.58165394386	0.260359704021492	0.101154582304623	2.57387948316003	0.0100565296062158	0.0436848743807732	ANKZF1	55139	ENSG00000163516
ENSG00000163517	329.837761394446	-0.0614412695005753	0.128853646059797	-0.47682988708028	0.633483261670161	0.81069092697382	HDAC11	79885	ENSG00000163517
ENSG00000163520	19517.1201535057	-0.150651194463231	0.0860042198151862	-1.75167212477439	0.0798302027208799	0.215134148378201	FBLN2	2199	ENSG00000163520
ENSG00000163521	226.75454891901	-0.310705189560746	0.146423360359743	-2.12196461546425	0.0338407095795034	0.113605268215903	GLB1L	79411	ENSG00000163521
ENSG00000163527	3869.98138980224	0.328423935076552	0.118043684311977	2.78222369109186	0.00539878148713892	0.0263734458856687	STT3B	201595	ENSG00000163527
ENSG00000163528	112.296184928619	-0.334131565150395	0.188596775756724	-1.77167167259212	0.0764490745652243	0.208399389218254	CHCHD4	131474	ENSG00000163528
ENSG00000163531	3062.14768325995	0.261782794634012	0.121452765872944	2.15542884307692	0.0311282913212722	0.106641499521532	NFASC	23114	ENSG00000163531
ENSG00000163535	168.439817149668	-0.224306941155022	0.191395104583562	-1.17195756726939	0.241214092710362	0.463369382084681	SGO2	151246	ENSG00000163535
ENSG00000163536	47.8606335645853	0.0786796738654416	0.275137293776984	0.285965136842614	0.774904823761797	0.894460677287069	SERPINI1	5274	ENSG00000163536
ENSG00000163539	706.854275457828	0.0384896056660623	0.110147289996171	0.349437609108678	0.726760802674378	0.868489055063329	CLASP2	23122	ENSG00000163539
ENSG00000163541	754.152651968014	-0.126999803471786	0.115707172914036	-1.09759663358242	0.272380663502186	0.501018604785783	SUCLG1	8802	ENSG00000163541
ENSG00000163545	78.1746294478466	0.844779120935969	0.273685338774138	3.08668021721519	0.0020240521224168	0.0115186966239356	NUAK2	81788	ENSG00000163545
ENSG00000163554	7.13381784382896	-1.79245994890759	0.764630189504479	-2.34421812467175	0.0190670167996923	0.072877152354952	SPTA1	6708	ENSG00000163554
ENSG00000163558	1368.90343568944	-0.0749625669072	0.0874780756457085	-0.856929766159957	0.391483701086297	0.62072320794087	PRKCI	5584	ENSG00000163558
ENSG00000163565	5015.71341894993	-0.472500379765145	0.121726641772152	-3.88165132041982	0.000103749562746866	0.000863250427351891	IFI16	3428	ENSG00000163565
ENSG00000163576	55.6486426008757	-0.596318710406323	0.297103908082854	-2.00710490230248	0.0447384943595201	0.140696598538388	EFHB	151651	ENSG00000163576
ENSG00000163577	470.177912805112	0.541913629889786	0.151258304017543	3.58270333261792	0.00034005673331431	0.00246591266386093	EIF5A2	56648	ENSG00000163577
ENSG00000163584	311.197436252237	0.086963780674022	0.194305043699277	0.447563166752452	0.654468490754651	0.823775175580174	RPL22L1	200916	ENSG00000163584
ENSG00000163590	77.8222553537331	-0.312094402189422	0.283636954062459	-1.10033053775037	0.271188131336828	0.499670256975928	PPM1L	151742	ENSG00000163590
ENSG00000163596	139.89812627275	-0.0492038631358798	0.185218582815336	-0.265652951167088	0.790506501180399	0.902484874184002	ICA1L	130026	ENSG00000163596
ENSG00000163597	503.320744042014	-0.0366129741821411	0.110432388239304	-0.331541993846967	0.740235126336305	0.876118783078686	SNHG16	100507246	ENSG00000163597
ENSG00000163602	1117.22577487823	0.282535279683269	0.111127922702873	2.54243283606313	0.0110083755925647	0.0469198281322111	RYBP	23429	ENSG00000163602
ENSG00000163605	1007.04656411913	-0.0466554716411593	0.09550087421441	-0.488534497981794	0.625171296380503	0.805261793280236	PPP4R2	151987	ENSG00000163605
ENSG00000163607	284.825177375505	-0.0649225530789268	0.142052167238154	-0.457033175495891	0.647647200180128	0.819676999786863	GTPBP8	29083	ENSG00000163607
ENSG00000163608	954.562576323373	-0.0327456879077133	0.100056898840014	-0.327270665864548	0.743463177132447	0.87799707080961	NEPRO	25871	ENSG00000163608
ENSG00000163611	198.634022068622	-0.507068993773165	0.152906192216229	-3.31620967355007	0.000912473410539397	0.00581355653680079	SPICE1	152185	ENSG00000163611
ENSG00000163617	151.599494940264	-0.235428423622397	0.165818801569934	-1.41979330084053	0.155667865851391	0.348345549282685	CCDC191	57577	ENSG00000163617
ENSG00000163618	6.38828467716205	0.0915086974492399	0.971818943294322	0.0941622902914806	0.924980239623523	0.966351184920437	CADPS	8618	ENSG00000163618
ENSG00000163623	842.708837087229	0.382624335318094	0.105946123656294	3.61149914799513	0.000304432084458454	0.0022358354667032	NKX6-1	4825	ENSG00000163623
ENSG00000163624	10.2578846265024	-0.224601242261504	0.586391381741257	-0.383022754520305	0.701702892614174	0.8536823392569	CDS1	1040	ENSG00000163624
ENSG00000163625	2256.83611524823	0.227122132614603	0.120574015045376	1.88367396183274	0.0596090905735111	0.174104257587885	WDFY3	23001	ENSG00000163625
ENSG00000163626	228.804590063535	-0.0721301882079662	0.146069438236902	-0.49380752797161	0.621442116142068	0.802981763070307	COX18	285521	ENSG00000163626
ENSG00000163629	2395.09697141981	-0.440180158636679	0.102295675136773	-4.30301826590559	1.68486953689244e-05	0.00016981867141454	PTPN13	5783	ENSG00000163629
ENSG00000163633	112.382511052008	-0.452969127169854	0.215402703070795	-2.10289434957081	0.0354750058800798	0.11760104491153	C4orf36	132989	ENSG00000163633
ENSG00000163634	619.379933787881	0.151418818901626	0.104046396141791	1.4553009476203	0.14558596442362	0.333228947869472	THOC7	80145	ENSG00000163634
ENSG00000163635	581.675453280933	0.233665011150093	0.105328067481904	2.21844961876128	0.0265241911389599	0.0940196834476884	ATXN7	6314	ENSG00000163635
ENSG00000163636	956.764666112838	0.0778567234249139	0.0973265725554931	0.799953408207425	0.423737792167353	0.650056729707227	PSMD6	9861	ENSG00000163636
ENSG00000163637	409.659425094796	0.565413184207866	0.154948613266277	3.64903675024321	0.000263225450008741	0.00197220055648272	PRICKLE2	166336	ENSG00000163637
ENSG00000163638	33.5789703451496	0.649367718966247	0.323518934837199	2.00720158556723	0.0447282028740493	0.140689934675088	ADAMTS9	56999	ENSG00000163638
ENSG00000163644	707.714652960726	0.380922210807305	0.165287509650009	2.30460372725015	0.0211887770406493	0.0791590270735195	PPM1K	152926	ENSG00000163644
ENSG00000163655	1062.16030674073	-0.0505343687134314	0.0886151835749427	-0.570267607364307	0.568496207609843	0.765360304528306	GMPS	8833	ENSG00000163655
ENSG00000163659	394.949709231894	0.585056311252446	0.137476933921783	4.25566889341096	2.08424960276918e-05	0.000206565094482852	TIPARP	25976	ENSG00000163659
ENSG00000163660	1734.24173770659	0.497128594186775	0.0894241930601687	5.5592181173196	2.7098587021684e-08	4.61883342156722e-07	CCNL1	57018	ENSG00000163660
ENSG00000163661	8575.97583492889	2.25849111224283	0.132002572778835	17.1094476774088	1.26190386735048e-65	8.35525964478401e-63	PTX3	5806	ENSG00000163661
ENSG00000163666	19.0042365846292	0.224085581885767	0.455749096161666	0.491686289173196	0.622941132309194	0.803761456960771	HESX1	8820	ENSG00000163666
ENSG00000163681	1209.2193079177	0.383064762670806	0.143408199479222	2.67114965575108	0.00755919362548959	0.0347406135115445	SLMAP	7871	ENSG00000163681
ENSG00000163682	12119.818337061	-0.0306048968446682	0.0797615872367659	-0.383704711815977	0.701197319940305	0.853263014262553	RPL9	6133	ENSG00000163682
ENSG00000163683	2323.0279557638	0.42651310269718	0.136431057002855	3.12621709504351	0.00177070782217146	0.0102773887925427	SMIM14	201895	ENSG00000163683
ENSG00000163684	308.108640052001	-0.107887763274538	0.140185162143029	-0.769609005869405	0.441531861213231	0.664007181448785	RPP14	11102	ENSG00000163684
ENSG00000163686	93.7224007331962	0.513759386870792	0.203552445523484	2.52396568142199	0.0116039256155011	0.0489491740923428	ABHD6	57406	ENSG00000163686
ENSG00000163689	43.8560610903628	-0.320119874052585	0.278671904498598	-1.14873393723907	0.250665707414108	0.474981855050508	CFAP20DC	200844	ENSG00000163689
ENSG00000163694	15.2444716253826	-0.0866417453398215	0.487196212523712	-0.177837477206588	0.858850613897788	0.935366595730603	RBM47	54502	ENSG00000163694
ENSG00000163697	2269.19814518755	1.07857063065379	0.105064788563871	10.2657669176967	1.00519063191319e-24	9.66723839574617e-23	APBB2	323	ENSG00000163697
ENSG00000163701	33.1370523046429	0.126239380356708	0.320809328758606	0.393502834986752	0.693948130515827	0.848580555961781	IL17RE	132014	ENSG00000163701
ENSG00000163702	666.301157610207	0.255094860217427	0.107550203592454	2.37186775753649	0.0176984239459324	0.0685440648434704	IL17RC	84818	ENSG00000163702
ENSG00000163703	620.169599141899	0.0318122121150198	0.125551745953876	0.253379288940408	0.799975130610809	0.905884935336844	CRELD1	78987	ENSG00000163703
ENSG00000163704	182.676343180862	-0.169248847600665	0.165338755401906	-1.02364897563946	0.306001103716601	0.536551830281372	PRRT3	285368	ENSG00000163704
ENSG00000163710	886.846531047511	-0.296390608220077	0.122190281304639	-2.42564797343522	0.0152810847478286	0.0607818562693782	PCOLCE2	26577	ENSG00000163710
ENSG00000163714	1682.90603798834	-0.0663773662872981	0.0932678863522693	-0.711685113529787	0.476659787981984	0.694280247915209	U2SURP	23350	ENSG00000163714
ENSG00000163719	605.114477158846	0.512650881165846	0.119480612775976	4.2906616333401	1.78141571261147e-05	0.00017850449064381	MTMR14	64419	ENSG00000163719
ENSG00000163728	1019.20200310169	0.117942595026136	0.0949891688016805	1.24164256318926	0.214368470376581	0.429410427918645	TTC14	151613	ENSG00000163728
ENSG00000163735	10.6267736963536	0.954876050449536	0.639340192910076	1.49353358515322	0.135297569689528	0.316374308911331	CXCL5	6374	ENSG00000163735
ENSG00000163738	38.4747551315756	0.293034487670312	0.289401930008092	1.01255194691383	0.311274222306133	0.542312087541754	MTHFD2L	441024	ENSG00000163738
ENSG00000163739	37.2698484226263	0.850955516935799	0.426242621181528	1.99641113921687	0.0458891893171098	0.143386084375339	CXCL1	2919	ENSG00000163739
ENSG00000163743	219.809953238347	-0.0489287716884398	0.145413281535331	-0.336480761398342	0.736508356880321	0.874111779641139	RCHY1	25898	ENSG00000163743
ENSG00000163749	46.3511292038412	-0.479933299714533	0.287499491819956	-1.66933616708821	0.0950507763915355	0.244296672974064	CCDC158	339965	ENSG00000163749
ENSG00000163754	1102.83861821943	0.222976589755684	0.118565695003882	1.88061639370801	0.0600241200523775	0.174812252867819	GYG1	2992	ENSG00000163754
ENSG00000163755	586.333879716387	-0.326743896655546	0.103650692167497	-3.15235614758399	0.00161958600990662	0.00955885584911818	HPS3	84343	ENSG00000163755
ENSG00000163781	778.410422509702	0.183615262402552	0.104481069366901	1.75740221185677	0.0788492765865023	0.213125540815548	TOPBP1	11073	ENSG00000163781
ENSG00000163785	1653.71179669306	0.00956736716750948	0.0857161654300184	0.111616835861849	0.911127222353228	0.959599099285303	RYK	6259	ENSG00000163785
ENSG00000163788	349.996106021183	0.410034229219711	0.131009667420443	3.1298013138512	0.00174924572662511	0.0101734003999498	SNRK	54861	ENSG00000163788
ENSG00000163794	12.1851035211813	-0.0612833383392244	0.507169156337805	-0.120834119294128	0.90382242480996	0.956614232023901	UCN	7349	ENSG00000163794
ENSG00000163795	278.317256494868	0.0318435482344138	0.157793087202916	0.201805724185269	0.840068606368261	0.927580760176761	ZNF513	130557	ENSG00000163795
ENSG00000163798	553.8614752932	0.0030314655077773	0.110456393636321	0.0274449075148917	0.978104880706756	0.99006735587504	SLC4A1AP	22950	ENSG00000163798
ENSG00000163803	102.962703345828	1.41563834303499	0.251873671404911	5.62043001612191	1.90482741940157e-08	3.32572048935071e-07	PLB1	151056	ENSG00000163803
ENSG00000163806	10.1737704236319	-0.503610242613921	0.553861636166102	-0.909270853457143	0.363207171800118	0.592271617177137	SPDYA	245711	ENSG00000163806
ENSG00000163807	1082.58193219104	-0.0306787199841021	0.107130335170239	-0.286368188201324	0.774596137027877	0.894164319649628	KIAA1143	57456	ENSG00000163807
ENSG00000163808	35.0115486876017	-0.183383386046839	0.341322888594108	-0.537272454250538	0.591079429773981	0.781081542903448	KIF15	56992	ENSG00000163808
ENSG00000163811	691.528336523814	-0.0482445963538135	0.103822122310699	-0.464685129527948	0.642156958969807	0.815666793231404	WDR43	23160	ENSG00000163811
ENSG00000163812	2010.46649290587	0.498045494236761	0.102133709287411	4.87640660181281	1.08035804729891e-06	1.38586913444492e-05	ZDHHC3	51304	ENSG00000163812
ENSG00000163814	137.893826801113	-0.202932306390563	0.199148216844265	-1.01900137297869	0.308202314709287	0.539087873168093	CDCP1	64866	ENSG00000163814
ENSG00000163815	220.475024870155	-0.308312188232155	0.152940739711012	-2.01589314145285	0.0438111509599501	0.138361578384799	CLEC3B	7123	ENSG00000163815
ENSG00000163818	464.538722806283	-0.477195041149741	0.140634677157718	-3.39315345826535	0.000690929195374392	0.004599515119246	LZTFL1	54585	ENSG00000163818
ENSG00000163820	4008.76239247063	-0.392790296599321	0.120422072727643	-3.2617799021587	0.00110715069697517	0.00689316428514557	FYCO1	79443	ENSG00000163820
ENSG00000163823	10.478814666046	-1.6744673835431	0.622106415508854	-2.6916092517282	0.0071108203872903	0.0330131534431506	CCR1	1230	ENSG00000163823
ENSG00000163827	128.709091834482	-0.198209877310129	0.201539263748316	-0.9834802093832	0.325371150911731	0.556219554643527	LRRC2	79442	ENSG00000163827
ENSG00000163832	266.894840655038	-0.201934615989041	0.133114955483313	-1.51699420441421	0.129268147289463	0.306142682017899	ELP6	54859	ENSG00000163832
ENSG00000163840	1123.0401383695	-0.0672862279128867	0.112602680380072	-0.597554407104456	0.55013729369642	0.752233003255272	DTX3L	151636	ENSG00000163840
ENSG00000163848	1241.64654117644	0.0728517068239356	0.0929362967843961	0.783888634953306	0.433105459024398	0.657780779426361	ZNF148	7707	ENSG00000163848
ENSG00000163864	16.9816749977684	-0.309550211974954	0.465339214918991	-0.665214110589932	0.50591355653523	0.716659300983393	NMNAT3	349565	ENSG00000163864
ENSG00000163866	406.655080660781	0.289500811792555	0.129460982038887	2.23620126491545	0.0253385904051832	0.0908190368155794	SMIM12	113444	ENSG00000163866
ENSG00000163867	202.014518300398	0.0373688843572923	0.148870209717102	0.251016536003438	0.801801324527266	0.90672073847053	ZMYM6	9204	ENSG00000163867
ENSG00000163870	656.354567330434	0.359060693639258	0.100016833016374	3.59000263066195	0.000330674624198242	0.00240395424644119	TPRA1	131601	ENSG00000163870
ENSG00000163872	1345.09724193983	0.0844941445673572	0.116601082165268	0.724642884939929	0.468671142555862	0.687706590444866	YEATS2	55689	ENSG00000163872
ENSG00000163874	148.999953638016	0.180311323455315	0.171250651196608	1.05290883389579	0.292382776990405	0.522513184458614	ZC3H12A	80149	ENSG00000163874
ENSG00000163875	1199.82265521454	0.131933130621525	0.129281504918822	1.02051047985841	0.307486421604483	0.538218479707288	MEAF6	64769	ENSG00000163875
ENSG00000163877	399.518918206747	0.371891594108623	0.114327738861182	3.25285532463978	0.00114251651606543	0.00710051329388679	SNIP1	79753	ENSG00000163877
ENSG00000163879	312.788107248778	-0.517026588478638	0.134711035280593	-3.83804183081001	0.000124019358548534	0.00100945307679102	DNALI1	7802	ENSG00000163879
